game_id,Date,tournament,speed,opening,color,rating,opponent_rating,game_ending,winner,analysis,accuracy,inaccuracy,mistake,blunder
BxaY8ULa,07/13/2022,False,blitz,Nimzo-Indian Defense: Leningrad Variation,white,2014,1957,draw,,,,,,
vTMtrUQk,07/13/2022,False,blitz,Modern Defense,black,2008,2001,resign,black,,,,,
SaZpejsE,07/13/2022,False,blitz,Queen's Gambit Declined: Vienna Variation,white,2010,1890,draw,,,,,,
MgZUC84B,07/13/2022,False,blitz,Semi-Slav Defense,white,2016,2024,resign,black,0 38 36 30 16 27 31 20 12 34 0 8 -69 -9 0 25 12 50 38 48 43 55 50 195 197 265 223 261 256 409 227 228 262 377 174 197 179 172 166 351 308 298 338 356 115 175 -304 -257 -314 -227 ,80.0,1.0,2.0,3.0
eyCuLSDw,07/13/2022,False,blitz,King's Indian Defense: Makogonov Variation,black,2010,2030,outoftime,black,,,,,
KNsy0dkj,07/13/2022,False,blitz,Slav Defense: Exchange Variation,white,2015,2024,mate,black,,,,,
S2K6LISD,07/13/2022,False,blitz,King's Indian Defense: Makogonov Variation,black,2009,2030,outoftime,black,,,,,
1qhTIyHA,07/13/2022,False,blitz,Philidor Defense: Lion Variation,black,2008,1500,outoftime,black,,,,,
CyDfTN6Y,07/12/2022,False,blitz,Queen's Gambit Declined: Queen's Knight Variation,white,2014,1995,outoftime,black,,,,,
B5w4Qqll,07/12/2022,False,blitz,Pirc Defense,black,2020,2001,outoftime,white,,,,,
xlvxZWic,07/12/2022,False,blitz,"Grünfeld Defense: Exchange Variation, Classical Variation",white,2014,2036,outoftime,white,,,,,
mkKp9jmg,07/12/2022,False,blitz,Queen's Gambit Declined: Ragozin Defense,white,2008,2024,mate,white,,,,,
pt4iIosk,07/12/2022,False,blitz,Philidor Defense: Lion Variation,black,2014,2028,outoftime,white,,,,,
YRnwizCb,07/12/2022,False,blitz,Russian Game: Three Knights Game,black,2020,1972,outoftime,white,,,,,
5Y1yr8oy,07/12/2022,False,blitz,Horwitz Defense,white,2014,2018,outoftime,white,,,,,
giZqxmun,07/12/2022,False,blitz,Pirc Defense,black,2008,2024,outoftime,black,,,,,
xUbSWEtr,07/12/2022,False,blitz,Horwitz Defense,white,2002,2031,resign,white,,,,,
9xujwFJU,07/12/2022,False,blitz,Philidor Defense: Lion Variation,black,1997,1975,resign,black,33 75 40 63 74 72 70 58 0 0 0 0 -62 -49 -38 -26 -49 0 -25 -8 -25 25 -8 -2 -9 105 -616 -19 -53 0 -474 -463 -463 -490 -505 -457 -491 -471 ,56.0,0.0,1.0,1.0
aEqUZw00,07/12/2022,False,blitz,Queen's Gambit Declined,white,1991,2017,timeout,white,,,,,
F04AeA4O,07/12/2022,False,blitz,Queen's Gambit Declined: Three Knights Variation,white,1991,1972,draw,,,,,,
XVx1HrSD,07/12/2022,False,blitz,Hungarian Opening,black,1998,1951,resign,white,,,,,
GOFCbIIh,07/12/2022,False,blitz,Indian Defense: Budapest Defense,white,2003,1999,resign,black,,,,,
Mx9erPz6,07/11/2022,False,blitz,Modern Defense,black,2010,1976,resign,white,,,,,
vKKnUy9I,07/11/2022,False,blitz,Slav Defense: Three Knights Variation,white,2016,1969,outoftime,black,,,,,
mvfaS9Dx,07/11/2022,False,blitz,Modern Defense: Geller's System,black,2016,2028,draw,,,,,,
tnWU5Ztg,07/11/2022,False,blitz,"King's Indian Defense: Fianchetto Variation, Delayed Fianchetto",black,2021,2036,outoftime,white,,,,,
Kz5NAmJU,07/11/2022,False,blitz,Queen's Gambit Accepted: Rosenthal Variation,white,2014,2102,mate,white,,,,,
kMwU9uRv,07/11/2022,False,blitz,Benko Gambit: Zaitsev System,white,2014,2029,outoftime,,,,,,
JiV8e3VH,07/11/2022,False,blitz,Zukertort Opening: Kingside Fianchetto,black,2008,2010,resign,black,,,,,
WH3mJ0eY,07/11/2022,False,blitz,Slav Defense: Exchange Variation,white,2015,1962,outoftime,black,,,,,
Dln9ZumH,07/11/2022,False,blitz,Modern Defense,black,2010,1967,resign,black,,,,,
gCq34K9J,07/11/2022,False,blitz,Queen's Gambit Accepted: Old Variation,white,2004,2029,resign,white,,,,,
eUk5aA3u,07/11/2022,False,blitz,Old Indian Defense,white,1997,2061,mate,white,,,,,
CUCjYuKP,07/11/2022,False,blitz,"Lion Defense: Anti-Philidor, Lion's Cave",black,2003,1982,resign,white,,,,,
7bxhanCd,07/10/2022,False,blitz,Modern Defense,black,2008,2047,resign,white,,,,,
83qo9NDR,07/10/2022,False,blitz,Englund Gambit,white,2013,2030,outoftime,black,,,,,
Gvu7zMcY,07/10/2022,False,blitz,King's Indian Defense: Four Pawns Attack,black,2008,2021,timeout,black,,,,,
2eCjGsUt,07/10/2022,False,blitz,Queen's Gambit Declined: Ragozin Defense,white,2002,2002,resign,white,,,,,
UjKN49Hr,07/10/2022,False,blitz,Modern Defense,black,1997,1976,outoftime,black,,,,,
05S4ffQk,07/10/2022,False,blitz,Queen's Gambit Declined: Modern Variation,white,2002,2016,outoftime,black,,,,,
qbzAQXnU,07/10/2022,False,blitz,Modern Defense,black,2008,1981,outoftime,white,,,,,
JvZK7LKD,07/10/2022,False,blitz,King's Indian Defense: Orthodox Variation,black,2002,2028,outoftime,black,,,,,
vT1cOvVU,07/10/2022,False,blitz,Polish Defense,white,1997,1983,timeout,white,,,,,
D99sagil,07/10/2022,False,blitz,Englund Gambit Complex: Hartlaub-Charlick Gambit,white,1991,2008,outoftime,white,,,,,
UyJPGQfS,07/10/2022,False,blitz,Modern Defense,black,1986,1905,resign,black,,,,,
JJcHQGR3,07/10/2022,False,blitz,Queen's Gambit Accepted: Old Variation,white,1980,2007,outoftime,white,,,,,
HZG5ClqE,07/10/2022,False,blitz,Queen's Gambit Accepted: Old Variation,white,1985,2049,resign,black,,,,,
uYotA0AR,07/10/2022,False,blitz,Pirc Defense,black,1979,1982,resign,black,,,,,
K4JNOgRY,07/10/2022,False,blitz,Pirc Defense,black,1974,1954,resign,black,,,,,
vhrUM7CZ,07/09/2022,False,blitz,"Queen's Gambit Declined: Neo-Orthodox Variation, Main Line",white,1969,1887,resign,white,,,,,
H0HBGka7,07/09/2022,False,blitz,Pirc Defense: Classical Variation,black,1975,1969,resign,white,,,,,
o3Yfko9c,07/09/2022,False,blitz,Slav Defense: Exchange Variation,white,1981,1963,mate,black,,,,,
KaplYOZy,07/09/2022,False,blitz,Modern Defense: Three Pawns Attack,black,1976,1968,resign,black,,,,,
0919Defs,07/09/2022,False,blitz,Slav Defense,white,1982,1962,resign,black,,,,,
I0RjJ9ZS,07/09/2022,False,blitz,Slav Defense: Modern Line,white,1977,1921,resign,white,,,,,
GDvE866L,07/09/2022,False,blitz,Pirc Defense,black,1982,1998,mate,white,,,,,
a2BM1vxF,07/09/2022,False,blitz,Benoni Defense: Old Benoni,white,1986,2079,resign,black,,,,,
F7rHN61x,07/08/2022,False,blitz,Dutch Defense: Queen's Knight Variation,white,1991,2044,outoftime,black,,,,,
U3jdNgvq,07/08/2022,False,blitz,Modern Defense,black,1996,2027,mate,white,,,,,
M6nz0EyA,07/08/2022,False,blitz,Modern Defense,black,2002,2029,resign,white,,,,,
lWEd4usO,07/08/2022,False,blitz,Semi-Slav Defense: Accelerated Move Order,white,1996,2011,resign,white,,,,,
BbGV8zV7,07/08/2022,False,blitz,Slav Defense: Three Knights Variation,white,1996,1964,draw,,,,,,
OvzMjNVt,07/08/2022,False,blitz,Zukertort Opening: Kingside Fianchetto,black,1990,2029,resign,black,,,,,
MpJLPdSg,07/08/2022,False,blitz,Modern Defense: Three Pawns Attack,black,1985,1955,mate,black,,,,,
dpgMmg5K,07/06/2022,False,blitz,Modern Defense: Standard Defense,black,1987,2231,resign,white,,,,,
syOPdjCw,07/06/2022,False,blitz,Old Indian Defense,black,1986,1629,mate,black,,,,,
IUXqNrKm,07/06/2022,False,blitz,"Grünfeld Defense: Exchange Variation, Spassky Variation",white,1980,1954,resign,white,,,,,
282PiKsI,07/06/2022,False,blitz,Queen's Gambit Accepted: Old Variation,white,1985,2031,resign,black,,,,,
cNyg258u,07/06/2022,False,blitz,Bird Opening,black,1990,2021,outoftime,white,,,,,
xoVpRyl1,07/06/2022,False,blitz,Philidor Defense: Lion Variation,black,1985,1991,outoftime,black,,,,,
0iVv0bdi,07/06/2022,False,blitz,King's Indian Defense: Kramer Variation,white,1985,1986,draw,,,,,,
cY0u2wrE,07/06/2022,False,blitz,Queen's Gambit Declined: Queen's Knight Variation,white,1979,1954,outoftime,white,,,,,
Yut6qRzS,07/06/2022,False,blitz,Modern Defense,black,1986,1957,mate,white,,,,,
MnkZRYGU,07/06/2022,False,blitz,Indian Defense: Normal Variation,white,1992,1952,resign,black,,,,,
g7kiK9mK,07/06/2022,False,blitz,Pirc Defense,black,1999,1882,outoftime,white,,,,,
OfydgVA5,07/06/2022,False,blitz,Queen's Gambit Accepted: Old Variation,white,1993,2031,outoftime,white,0 38 36 33 32 29 32 37 31 107 52 77 13 59 37 32 40 41 37 60 -16 2 -14 -21 -43 -10 -8 -9 -31 -18 -23 -21 -64 5 11 599 651 926 976 1000 988 984 378 851 774 761 775 776 776 846 132 887 160 186 172 176 112 116 110 427 406 397 423 447 426 523 398 456 328 498 303 356 370 367 363 443 476 661 711 820 650 639 630 5663 157 7425 6979 ,80.0,5.0,1.0,4.0
GfJPmh1W,07/06/2022,False,blitz,"Philidor Defense: Lion Variation, Lion's Claw",black,1987,1982,resign,black,,,,,
sZfT21z2,07/06/2022,False,blitz,King's Indian Defense,white,1982,1982,outoftime,white,,,,,
4h781TZT,07/06/2022,False,blitz,King's Indian Defense: Makogonov Variation,black,1987,2000,resign,white,,,,,
UvzHiuyn,07/06/2022,False,blitz,Pirc Defense,black,1993,1984,resign,white,,,,,
VWZ7ViiV,07/06/2022,False,blitz,Queen's Gambit Declined: Orthodox Defense,white,1987,2002,resign,white,,,,,
IYOACkmU,07/05/2022,True,blitz,King's Pawn Game: Leonardis Variation,black,1997,1681,outoftime,white,,,,,
mHQ8qzhx,07/05/2022,True,blitz,Old Indian Defense: Czech Variation,white,2000,1758,draw,,,,,,
C8f0euk5,07/05/2022,True,blitz,Russian Game: Three Knights Game,black,1998,1771,outoftime,black,,,,,
acSNfUz7,07/05/2022,False,blitz,"Grünfeld Defense: Exchange Variation, Spassky Variation",white,2002,2078,resign,black,,,,,
HzWC5Csd,07/05/2022,False,blitz,Pirc Defense,black,2009,1929,mate,white,,,,,
yKEjvyYU,07/05/2022,False,blitz,Pirc Defense,black,2003,2028,resign,black,,,,,
2E5fJ5uR,07/05/2022,False,blitz,English Opening: Great Snake Variation,black,2009,1976,outoftime,white,,,,,
brwF76rw,07/05/2022,False,blitz,Dutch Defense: Queen's Knight Variation,white,2004,1981,resign,white,,,,,
hfiGqFEg,07/05/2022,False,blitz,Pirc Defense,black,1998,2013,outoftime,black,,,,,
EcW2jvwq,07/05/2022,False,blitz,Polish Defense,white,1992,2003,resign,white,,,,,
MmQytsEy,07/05/2022,False,blitz,Modern Defense,black,1998,1998,outoftime,white,,,,,
f9IP1fpr,07/05/2022,False,blitz,Slav Defense: Exchange Variation,white,2004,1993,mate,black,,,,,
cjLiL9t8,07/05/2022,False,blitz,Modern Defense,black,1998,1998,mate,black,,,,,
LwxxFWmL,07/05/2022,False,blitz,Semi-Slav Defense: Noteboom Variation,white,1992,2004,resign,white,,,,,
Q2thVRhN,07/05/2022,False,blitz,Russian Game: Karklins-Martinovsky Variation,black,1987,1969,resign,black,,,,,
N10zXz2x,07/05/2022,True,blitz,Modern Defense: Kotov Variation,black,1982,1926,mate,black,,,,,
EEhzliZs,07/05/2022,True,blitz,Slav Defense: Exchange Variation,white,1986,2125,resign,black,,,,,
HjlOIbdR,07/05/2022,True,blitz,Pirc Defense,black,1985,1591,resign,black,,,,,
QFNQOR7t,07/04/2022,False,blitz,King's Indian Defense: Makogonov Variation,white,1991,1959,outoftime,black,,,,,
0TLXG1qn,07/04/2022,False,blitz,East Indian Defense,black,1996,2005,mate,white,,,,,
E1kJxavS,07/04/2022,False,blitz,Semi-Slav Defense: Accelerated Move Order,white,1996,2016,outoftime,,,,,,
06a7Bedo,07/04/2022,False,blitz,Van't Kruijs Opening,black,1990,2002,mate,black,,,,,
BfmIoFGq,07/04/2022,False,blitz,Modern Defense: Averbakh System,black,1995,2016,mate,white,,,,,
5zvT5Kuw,07/04/2022,False,blitz,Benko Gambit Accepted: Fianchetto Variation,white,2001,2011,outoftime,black,,,,,
yxcoknXQ,07/03/2022,False,blitz,Queen's Gambit Declined: Austrian Defense,white,2006,2020,resign,black,,,,,
Vv1Ozhl7,07/03/2022,False,blitz,Modern Defense,black,2000,2040,outoftime,black,,,,,
8SPNMJzY,07/03/2022,False,blitz,"Pterodactyl Defense: Fianchetto, Queen Pteranodon",white,2004,2108,resign,black,,,,,
uHIB6dRv,07/03/2022,False,blitz,Zukertort Opening: Kingside Fianchetto,black,1998,2000,resign,black,,,,,
I41pAwse,07/03/2022,False,blitz,Queen's Gambit Declined,white,2004,2027,resign,black,0 23 20 23 5 41 -9 29 14 30 26 37 31 55 48 75 75 104 91 102 81 124 118 118 -526 -463 -660 -639 -682 -647 -663 -628 -712 -625 -801 -702 -739 -744 -1721 -1727 ,81.0,1.0,0.0,1.0
lvdfQq66,07/03/2022,False,blitz,King's Gambit,black,1997,2080,resign,black,,,,,
CTIKICIW,07/03/2022,True,blitz,Queen's Gambit Declined,white,2006,1794,resign,black,,,,,
Id0E2ppM,07/03/2022,True,blitz,Philidor Defense: Lion Variation,black,2009,1740,draw,,,,,,
5s30BF8X,07/03/2022,True,blitz,"Queen's Gambit Declined: Baltic Defense, Pseudo-Slav",white,2008,1642,outoftime,white,,,,,
gy9nGIIp,07/03/2022,False,blitz,Pirc Defense,black,2013,2069,outoftime,white,,,,,
DsArpAer,07/03/2022,False,blitz,Modern Defense,black,2018,2032,outoftime,white,,,,,
9l6kGNwY,07/03/2022,False,blitz,Queen's Gambit Accepted: Old Variation,white,2012,2038,mate,white,,,,,
zzogJ9Xh,07/03/2022,False,blitz,"Lion Defense: Anti-Philidor, Lion's Cave",black,2018,2015,mate,white,,,,,
b1PcCB6I,07/03/2022,False,blitz,Slav Defense: Exchange Variation,white,2024,2027,outoftime,black,,,,,
swPZO6F1,07/02/2022,False,blitz,Queen's Gambit Declined: Manhattan Variation,white,2023,2078,draw,,0 23 20 23 5 41 -9 37 23 74 39 38 42 605 11 -12 21 39 28 47 40 58 40 109 77 122 81 149 121 86 113 237 18 189 193 200 0 12 -57 -56 -45 18 24 37 23 39 40 44 9 15 25 69 62 59 10 4 10 12 0 0 0 0 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -669 -777 -697 0 -519 -825 -654 0 ,60.0,1.0,0.0,5.0
YZZpqlr6,07/02/2022,False,blitz,King's Indian Defense: Normal Variation,black,2017,2009,mate,black,,,,,
vdcGOXKK,07/02/2022,False,blitz,Slav Defense: Exchange Variation,white,2023,2002,resign,black,,,,,
qdsPpQNw,07/02/2022,False,blitz,Modern Defense,black,2017,2046,mate,black,,,,,
yxE8fk4K,07/02/2022,False,blitz,Queen's Gambit Declined: Three Knights Variation,white,2012,1940,resign,white,,,,,
hGZRt3x5,07/02/2022,False,blitz,King's Indian Defense: Makogonov Variation,white,2018,2021,mate,black,,,,,
QwOlrJTT,07/02/2022,False,blitz,Philidor Defense: Lion Variation,black,2013,1975,mate,black,,,,,
B5uL8m63,07/02/2022,False,blitz,English Defense,white,2019,1990,outoftime,black,,,,,
9H2JBDcb,07/01/2022,False,blitz,Pirc Defense,black,2013,2020,outoftime,black,,,,,
LwJ25XnN,07/01/2022,False,blitz,Zukertort Opening: Kingside Fianchetto,black,2020,1994,outoftime,white,,,,,
Fw1IEnjw,07/01/2022,False,blitz,Modern Defense: Bishop Attack,black,2026,1981,outoftime,white,,,,,
B4EK5hVF,07/01/2022,False,blitz,Modern Defense,black,2033,1953,outoftime,white,,,,,
zXK5l5Q4,07/01/2022,False,blitz,Englund Gambit,white,2028,1957,outoftime,white,,,,,
achUJKYS,07/01/2022,False,blitz,Pirc Defense,black,2024,1962,resign,black,,,,,
BXNlytD2,07/01/2022,False,blitz,Englund Gambit Complex: Englund Gambit,white,2019,1967,resign,white,,,,,
UQrlTuej,07/01/2022,False,blitz,Queen's Gambit Accepted: Old Variation,white,2019,1996,draw,,,,,,
6HQT6C4Y,07/01/2022,False,blitz,Modern Defense,black,2025,2017,outoftime,white,,,,,
WKMupStf,06/30/2022,True,blitz,Slav Defense: Exchange Variation,white,2019,2019,outoftime,white,,,,,
zlAIX0Yi,06/30/2022,False,rapid,Queen's Gambit Declined: Orthodox Defense,white,2061,2308,resign,black,,,,,
WeyHUj9w,06/30/2022,False,rapid,Philidor Defense: Lion Variation,black,2061,1244,mate,black,,,,,
9NCZy7Yo,06/30/2022,False,blitz,"Grünfeld Defense: Exchange Variation, Classical Variation",white,2025,2044,outoftime,black,,,,,
NphTjEz8,06/30/2022,False,blitz,Pirc Defense,black,2019,2017,resign,black,,,,,
GGTlSe4s,06/30/2022,False,blitz,"King's Indian Defense: Orthodox Variation, Positional Defense",black,2025,2043,outoftime,white,,,,,
U1f0pSTi,06/30/2022,False,blitz,Benoni Defense: Modern Variation,white,2018,2092,resign,white,,,,,
ac9esPHG,06/30/2022,True,rapid,Modern Defense,black,2067,1731,draw,,,,,,
S8Pt4lwS,06/30/2022,True,rapid,"Benoni Defense: Modern Variation, Snake Variation",white,2073,2175,mate,black,,,,,
Qb2vF6pm,06/30/2022,False,blitz,Benoni Defense: Old Benoni,white,2012,1998,mate,white,0 74 80 81 78 90 82 86 85 255 268 373 219 225 193 469 210 258 275 319 270 491 467 663 692 940 934 1260 831 1190 1172 1910 883 953 787 843 715 1088 1059 1216 1187 ,49.0,0.0,1.0,1.0
wDkw4lW5,06/30/2022,False,bullet,Modern Defense,black,1899,1909,outoftime,white,,,,,
Y4LifoEv,06/30/2022,False,bullet,Nimzo-Larsen Attack: Classical Variation,white,1892,1941,outoftime,white,,,,,
rnZSFu0i,06/30/2022,False,bullet,Queen's Pawn Game,white,1898,1893,mate,black,,,,,
37kmAjgH,06/30/2022,False,bullet,Pirc Defense: Classical Variation,black,1904,1962,mate,white,,,,,
VXkz8Tof,06/30/2022,False,bullet,Modern Defense,black,1897,1918,outoftime,black,,,,,
8PCaXk8L,06/30/2022,False,bullet,King's Indian Defense,white,1890,1878,outoftime,white,,,,,
xUGxUE1q,06/30/2022,False,bullet,Hungarian Opening: Symmetrical Variation,black,1882,1926,resign,black,,,,,
eu4Kioco,06/30/2022,False,bullet,Nimzo-Larsen Attack: Classical Variation,white,1889,1896,resign,black,,,,,
zQ9jDK5L,06/30/2022,False,bullet,Modern Defense,black,1896,1881,mate,white,,,,,
CEt6zkgr,06/30/2022,False,bullet,Modern Defense,black,1888,1915,resign,black,,,,,
z4uOibAC,06/30/2022,False,blitz,Modern Defense,white,2007,1975,outoftime,white,,,,,
vlHyf7BU,06/30/2022,False,blitz,Queen's Gambit Declined: Marshall Defense,white,2013,1996,outoftime,black,,,,,
1nIddOuG,06/30/2022,False,blitz,Dutch Defense: Hopton Attack,white,2007,2071,outoftime,white,,,,,
fj4Hgu3b,06/30/2022,False,blitz,Pirc Defense,black,2012,2065,outoftime,white,,,,,
JdYqqNJR,06/30/2022,False,blitz,Queen's Pawn Game: Mason Attack,black,2006,1976,outoftime,black,,,,,
pODIYOUU,06/30/2022,False,blitz,Queen's Pawn Game: Anglo-Slav Opening,white,2001,2010,outoftime,white,,,,,
2jTN3Jd9,06/30/2022,False,blitz,King's Indian Defense: Sämisch Variation,black,1995,1982,resign,black,,,,,
MWDuJP0Y,06/30/2022,False,blitz,Queen's Gambit Declined: Three Knights Variation,white,1990,1944,resign,white,,,,,
pedRhojV,06/30/2022,False,blitz,Queen's Pawn Game: Anglo-Slav Opening,white,1983,2076,mate,white,,,,,
8weMWaiN,06/30/2022,False,blitz,Zukertort Opening: Kingside Fianchetto,black,1989,1953,resign,white,,,,,
CQe4vU4I,06/30/2022,False,blitz,Modern Defense,black,1984,1944,outoftime,black,,,,,
NojGjVuq,06/29/2022,False,blitz,Modern Defense,black,1990,2008,resign,white,,,,,
6RS1gX9q,06/29/2022,False,blitz,Indian Defense: Budapest Defense,white,1995,2020,resign,black,,,,,
V0M1PUuW,06/29/2022,True,blitz,Nimzo-Indian Defense: Spielmann Variation,white,1997,2310,resign,black,,,,,
UPeUFGRN,06/29/2022,True,blitz,Russian Game: Italian Variation,black,1996,1559,outoftime,black,,,,,
OBNHnQqn,06/29/2022,True,blitz,Queen's Gambit Declined,white,1995,1468,outoftime,white,,,,,
41chQBuV,06/29/2022,True,blitz,Modern Defense,black,2001,2003,resign,white,0 68 34 58 0 19 13 7 -29 0 -45 7 8 0 9 12 24 38 -46 -27 -60 -61 -107 -105 -143 -46 -202 -157 -191 -183 -211 -134 -320 -293 -280 -324 -330 -249 -393 -399 -395 -141 -343 -209 -175 -146 -212 -156 -221 -225 -241 -251 -268 -280 -265 -213 -307 -220 -259 -83 -200 -201 -274 -199 -224 -137 -215 -93 -246 -255 -270 -221 -199 -208 -197 -115 -118 -100 -201 78 78 441 -1058 -1074 453 441 536 483 638 626 689 725 ,95.0,10.0,3.0,4.0
cXdCm6Ew,06/29/2022,False,blitz,Slav Defense: Exchange Variation,white,2008,1903,resign,black,,,,,
vC60gbRS,06/29/2022,False,blitz,Modern Defense,black,2008,2009,draw,,,,,,
DIcmOg6v,06/29/2022,False,blitz,King's Indian Defense: Makogonov Variation,white,2014,1991,outoftime,black,,,,,
QtXhPDv0,06/29/2022,False,blitz,French Defense: Knight Variation,black,2010,1913,resign,black,,,,,
EFf6xv5G,06/29/2022,False,blitz,"Queen's Gambit Declined: Chigorin Defense, Exchange Variation",white,2004,2015,resign,white,,,,,
8CjWtY8h,06/29/2022,False,blitz,Semi-Slav Defense,white,1999,1991,resign,white,,,,,
2ctZdeR8,06/29/2022,False,blitz,Modern Defense,black,1993,1994,outoftime,black,,,,,
GFoiYIUd,06/29/2022,False,blitz,Slav Defense: Exchange Variation,white,1999,1985,outoftime,black,,,,,
7VU1JYnr,06/29/2022,False,blitz,"King's Indian Defense: Normal Variation, Rare Defenses",black,1999,1935,resign,black,,,,,
qM8YO34k,06/29/2022,False,blitz,Pirc Defense,black,1999,2026,resign,black,,,,,
BnoejHfd,06/29/2022,False,blitz,"Queen's Gambit Declined: Tartakower Defense, Makogonov Exchange Variation",white,1999,2026,resign,black,,,,,
TRWIWgjS,06/29/2022,False,blitz,Sicilian Defense: Marshall Gambit,black,1999,2132,outoftime,black,,,,,
XiQoGXvB,06/29/2022,False,blitz,Slav Defense: Modern Line,white,1999,1955,resign,black,,,,,
EUzyoDnz,06/29/2022,False,blitz,Queen's Gambit Declined,white,1999,2052,outoftime,white,,,,,
8nS6njBV,06/29/2022,False,rapid,King's Indian Defense: Four Pawns Attack,black,2073,2064,resign,white,,,,,
WhitiYeh,06/29/2022,False,blitz,"Queen's Gambit Declined: Modern Variation, Normal Line",white,1999,2206,resign,white,0 20 26 30 0 17 -15 22 0 17 3 37 31 42 -19 14 19 88 67 72 36 38 35 123 120 344 368 363 330 536 446 563 523 684 669 662 671 664 515 735 738 776 790 854 785 865 889 837 896 903 877 1053 862 1082 962 1346 1031 1285 1285 1223 1147 1318 1238 1238 1261 1237 1235 1300 1297 1322 1337 1439 1431 1431 1440 1965 2000 ,22.0,1.0,0.0,0.0
NuTCd4QU,06/28/2022,False,blitz,Pirc Defense,black,1999,2206,resign,white,,,,,
rT6UF36P,06/28/2022,False,blitz,Englund Gambit Complex: Soller Gambit Deferred,white,1999,1707,resign,white,,,,,
n0QQMBmK,06/28/2022,False,blitz,French Defense: King's Indian Attack,black,1999,1529,resign,black,,,,,
L2oGJdJn,06/28/2022,False,bullet,Nimzo-Indian Defense: Spielmann Variation,white,1888,1765,outoftime,black,,,,,
eMvdu6gO,06/28/2022,False,blitz,French Defense: Exchange Variation,black,1999,1920,resign,black,33 13 24 25 23 19 12 21 17 25 9 12 0 -7 14 110 128 118 33 56 51 65 38 204 187 219 150 134 136 135 125 214 212 744 0 -11 -17 -1 -23 226 10 193 121 130 36 26 -741 -451 -413 615 604 624 617 624 615 617 600 607 616 745 ,192.0,3.0,1.0,6.0
